County Code,Site Num,Latitude,Longitude,AQS Parameter Desc,Date Local,AQI,AQI Description,AQI Color
3,3,41.492707,-112.018863,Ozone,2008-09-30,60.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2008-09-29,51.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2008-09-28,51.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2008-09-27,51.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2008-09-26,49.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2008-09-25,44.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2008-09-24,48.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2008-09-23,42.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2008-09-22,40.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2008-09-21,46.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2008-09-20,46.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2008-09-19,32.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2008-09-18,51.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2008-09-17,57.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2008-09-16,50.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2008-09-15,48.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2008-09-14,44.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2008-09-13,43.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2008-09-12,44.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2008-09-11,43.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2008-09-10,42.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2008-09-09,45.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2008-09-08,41.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2008-09-07,39.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2008-09-06,39.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2008-09-05,43.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2008-09-04,40.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2008-09-03,50.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2008-09-02,43.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2008-09-01,39.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2008-08-31,44.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2008-08-30,73.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2008-08-29,42.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2008-08-28,50.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2008-08-27,41.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2008-08-26,37.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2008-08-25,51.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2008-08-24,67.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2008-08-23,100.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2008-08-22,49.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2008-08-21,39.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2008-08-20,48.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2008-08-19,60.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2008-08-18,100.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2008-08-17,64.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2008-08-16,46.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2008-08-15,43.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2008-08-14,47.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2008-08-13,40.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2008-08-12,43.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2008-08-11,41.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2008-08-10,73.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2008-08-09,83.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2008-08-08,64.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2008-08-07,86.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2008-08-06,83.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2008-08-05,45.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2008-08-04,67.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2008-08-03,54.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2008-08-02,67.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2008-08-01,67.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2008-07-31,104.0,Unhealthy for Sensitive Groups,Orange
3,3,41.492707,-112.018863,Ozone,2008-07-30,51.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2008-07-29,100.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2008-07-28,86.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2008-07-27,67.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2008-07-26,70.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2008-07-25,73.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2008-07-24,104.0,Unhealthy for Sensitive Groups,Orange
3,3,41.492707,-112.018863,Ozone,2008-07-23,100.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2008-07-22,80.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2008-07-21,50.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2008-07-20,70.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2008-07-19,90.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2008-07-18,73.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2008-07-17,96.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2008-07-16,93.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2008-07-15,70.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2008-07-14,46.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2008-07-13,67.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2008-07-12,77.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2008-07-11,60.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2008-07-10,73.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2008-07-09,115.0,Unhealthy for Sensitive Groups,Orange
3,3,41.492707,-112.018863,Ozone,2008-07-08,132.0,Unhealthy for Sensitive Groups,Orange
3,3,41.492707,-112.018863,Ozone,2008-07-07,80.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2008-07-06,45.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2008-07-05,80.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2008-07-04,83.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2008-07-03,80.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2008-07-02,67.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2008-07-01,60.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2008-06-30,111.0,Unhealthy for Sensitive Groups,Orange
3,3,41.492707,-112.018863,Ozone,2008-06-29,67.0,Moderate,Yellow
