County Code,Site Num,Latitude,Longitude,AQS Parameter Desc,Date Local,AQI,AQI Description,AQI Color
5,4,41.731111,-111.8375,Ozone,2000-09-30,37.0,Good,Green
5,4,41.731111,-111.8375,Ozone,2000-09-29,38.0,Good,Green
5,4,41.731111,-111.8375,Ozone,2000-09-28,28.0,Good,Green
5,4,41.731111,-111.8375,Ozone,2000-09-27,39.0,Good,Green
5,4,41.731111,-111.8375,Ozone,2000-09-26,37.0,Good,Green
5,4,41.731111,-111.8375,Ozone,2000-09-25,34.0,Good,Green
5,4,41.731111,-111.8375,Ozone,2000-09-24,29.0,Good,Green
5,4,41.731111,-111.8375,Ozone,2000-09-23,16.0,Good,Green
5,4,41.731111,-111.8375,Ozone,2000-09-22,17.0,Good,Green
5,4,41.731111,-111.8375,Ozone,2000-09-21,25.0,Good,Green
5,4,41.731111,-111.8375,Ozone,2000-09-20,38.0,Good,Green
5,4,41.731111,-111.8375,Ozone,2000-09-19,25.0,Good,Green
5,4,41.731111,-111.8375,Ozone,2000-09-18,37.0,Good,Green
5,4,41.731111,-111.8375,Ozone,2000-09-17,49.0,Good,Green
5,4,41.731111,-111.8375,Ozone,2000-09-16,47.0,Good,Green
5,4,41.731111,-111.8375,Ozone,2000-09-15,54.0,Moderate,Yellow
5,4,41.731111,-111.8375,Ozone,2000-09-14,49.0,Good,Green
5,4,41.731111,-111.8375,Ozone,2000-09-13,37.0,Good,Green
5,4,41.731111,-111.8375,Ozone,2000-09-12,36.0,Good,Green
5,4,41.731111,-111.8375,Ozone,2000-09-11,29.0,Good,Green
5,4,41.731111,-111.8375,Ozone,2000-09-10,50.0,Good,Green
5,4,41.731111,-111.8375,Ozone,2000-09-09,44.0,Good,Green
5,4,41.731111,-111.8375,Ozone,2000-09-08,41.0,Good,Green
5,4,41.731111,-111.8375,Ozone,2000-09-07,44.0,Good,Green
5,4,41.731111,-111.8375,Ozone,2000-09-06,44.0,Good,Green
5,4,41.731111,-111.8375,Ozone,2000-09-05,43.0,Good,Green
5,4,41.731111,-111.8375,Ozone,2000-09-04,45.0,Good,Green
5,4,41.731111,-111.8375,Ozone,2000-09-03,45.0,Good,Green
5,4,41.731111,-111.8375,Ozone,2000-09-02,47.0,Good,Green
5,4,41.731111,-111.8375,Ozone,2000-09-01,27.0,Good,Green
5,4,41.731111,-111.8375,Ozone,2000-08-31,37.0,Good,Green
5,4,41.731111,-111.8375,Ozone,2000-08-30,37.0,Good,Green
5,4,41.731111,-111.8375,Ozone,2000-08-29,51.0,Moderate,Yellow
5,4,41.731111,-111.8375,Ozone,2000-08-28,64.0,Moderate,Yellow
5,4,41.731111,-111.8375,Ozone,2000-08-27,57.0,Moderate,Yellow
5,4,41.731111,-111.8375,Ozone,2000-08-26,28.0,Good,Green
5,4,41.731111,-111.8375,Ozone,2000-08-25,45.0,Good,Green
5,4,41.731111,-111.8375,Ozone,2000-08-24,57.0,Moderate,Yellow
5,4,41.731111,-111.8375,Ozone,2000-08-23,47.0,Good,Green
5,4,41.731111,-111.8375,Ozone,2000-08-22,44.0,Good,Green
5,4,41.731111,-111.8375,Ozone,2000-08-21,80.0,Moderate,Yellow
5,4,41.731111,-111.8375,Ozone,2000-08-20,70.0,Moderate,Yellow
5,4,41.731111,-111.8375,Ozone,2000-08-19,44.0,Good,Green
5,4,41.731111,-111.8375,Ozone,2000-08-18,46.0,Good,Green
5,4,41.731111,-111.8375,Ozone,2000-08-17,80.0,Moderate,Yellow
5,4,41.731111,-111.8375,Ozone,2000-08-16,73.0,Moderate,Yellow
5,4,41.731111,-111.8375,Ozone,2000-08-15,67.0,Moderate,Yellow
5,4,41.731111,-111.8375,Ozone,2000-08-14,67.0,Moderate,Yellow
5,4,41.731111,-111.8375,Ozone,2000-08-13,60.0,Moderate,Yellow
5,4,41.731111,-111.8375,Ozone,2000-08-12,83.0,Moderate,Yellow
5,4,41.731111,-111.8375,Ozone,2000-08-11,70.0,Moderate,Yellow
5,4,41.731111,-111.8375,Ozone,2000-08-10,73.0,Moderate,Yellow
5,4,41.731111,-111.8375,Ozone,2000-08-09,50.0,Good,Green
5,4,41.731111,-111.8375,Ozone,2000-08-08,115.0,Unhealthy for Sensitive Groups,Orange
5,4,41.731111,-111.8375,Ozone,2000-08-07,83.0,Moderate,Yellow
5,4,41.731111,-111.8375,Ozone,2000-08-06,64.0,Moderate,Yellow
5,4,41.731111,-111.8375,Ozone,2000-08-05,83.0,Moderate,Yellow
5,4,41.731111,-111.8375,Ozone,2000-08-04,96.0,Moderate,Yellow
5,4,41.731111,-111.8375,Ozone,2000-08-03,111.0,Unhealthy for Sensitive Groups,Orange
5,4,41.731111,-111.8375,Ozone,2000-08-02,83.0,Moderate,Yellow
5,4,41.731111,-111.8375,Ozone,2000-08-01,146.0,Unhealthy for Sensitive Groups,Orange
5,4,41.731111,-111.8375,Ozone,2000-07-31,125.0,Unhealthy for Sensitive Groups,Orange
5,4,41.731111,-111.8375,Ozone,2000-07-30,101.0,Unhealthy for Sensitive Groups,Orange
5,4,41.731111,-111.8375,Ozone,2000-07-29,108.0,Unhealthy for Sensitive Groups,Orange
5,4,41.731111,-111.8375,Ozone,2000-07-28,111.0,Unhealthy for Sensitive Groups,Orange
5,4,41.731111,-111.8375,Ozone,2000-07-27,32.0,Good,Green
5,4,41.731111,-111.8375,Ozone,2000-07-26,60.0,Moderate,Yellow
5,4,41.731111,-111.8375,Ozone,2000-07-25,64.0,Moderate,Yellow
5,4,41.731111,-111.8375,Ozone,2000-07-24,57.0,Moderate,Yellow
5,4,41.731111,-111.8375,Ozone,2000-07-23,73.0,Moderate,Yellow
5,4,41.731111,-111.8375,Ozone,2000-07-22,93.0,Moderate,Yellow
5,4,41.731111,-111.8375,Ozone,2000-07-21,67.0,Moderate,Yellow
5,4,41.731111,-111.8375,Ozone,2000-07-20,64.0,Moderate,Yellow
5,4,41.731111,-111.8375,Ozone,2000-07-19,54.0,Moderate,Yellow
