County Code,Site Num,Latitude,Longitude,AQS Parameter Desc,Date Local,AQI,AQI Description,AQI Color
3,3,41.492707,-112.018863,Ozone,2016-12-31,19.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2016-12-30,12.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2016-12-29,20.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2016-12-28,23.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2016-12-27,21.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2016-12-26,21.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2016-12-25,33.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2016-12-24,33.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2016-12-23,17.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2016-12-22,25.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2016-12-21,35.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2016-12-20,19.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2016-12-19,28.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2016-12-18,29.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2016-12-17,34.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2016-12-16,35.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2016-12-15,14.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2016-12-14,14.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2016-12-13,25.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2016-12-12,32.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2016-12-11,36.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2016-12-10,34.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2016-12-09,10.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2016-12-08,24.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2016-12-07,32.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2016-12-06,30.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2016-12-05,37.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2016-12-04,34.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2016-12-03,25.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2016-12-02,31.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2016-12-01,28.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2016-11-30,25.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2016-11-29,26.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2016-11-28,35.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2016-11-27,41.0,Good,Green
