County Code,Site Num,Latitude,Longitude,AQS Parameter Desc,Date Local,AQI,AQI Description,AQI Color
3,3,41.492707,-112.018863,Ozone,2012-10-16,25.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2012-10-15,37.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2012-10-14,34.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2012-10-13,28.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2012-10-12,30.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2012-10-11,38.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2012-10-10,41.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2012-10-09,41.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2012-10-08,44.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2012-10-07,49.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2012-10-06,46.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2012-10-05,41.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2012-10-04,44.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2012-10-03,47.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2012-10-02,38.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2012-10-01,46.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2012-09-30,49.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2012-09-29,57.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2012-09-28,54.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2012-09-27,47.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2012-09-26,42.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2012-09-25,37.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2012-09-24,37.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2012-09-23,47.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2012-09-22,86.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2012-09-21,70.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2012-09-20,50.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2012-09-19,57.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2012-09-18,70.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2012-09-17,57.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2012-09-16,47.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2012-09-15,48.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2012-09-14,70.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2012-09-13,64.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2012-09-12,51.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2012-09-11,41.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2012-09-10,39.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2012-09-09,93.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2012-09-08,83.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2012-09-07,54.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2012-09-06,44.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2012-09-05,70.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2012-09-04,49.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2012-09-03,60.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2012-09-02,49.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2012-09-01,42.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2012-08-31,54.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2012-08-30,49.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2012-08-29,46.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2012-08-28,60.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2012-08-27,49.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2012-08-26,83.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2012-08-25,86.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2012-08-24,51.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2012-08-23,49.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2012-08-22,47.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2012-08-21,67.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2012-08-20,60.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2012-08-19,83.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2012-08-18,118.0,Unhealthy for Sensitive Groups,Orange
3,3,41.492707,-112.018863,Ozone,2012-08-17,83.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2012-08-16,101.0,Unhealthy for Sensitive Groups,Orange
3,3,41.492707,-112.018863,Ozone,2012-08-15,108.0,Unhealthy for Sensitive Groups,Orange
3,3,41.492707,-112.018863,Ozone,2012-08-14,86.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2012-08-13,67.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2012-08-12,129.0,Unhealthy for Sensitive Groups,Orange
3,3,41.492707,-112.018863,Ozone,2012-08-11,104.0,Unhealthy for Sensitive Groups,Orange
3,3,41.492707,-112.018863,Ozone,2012-08-10,80.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2012-08-09,86.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2012-08-08,83.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2012-08-07,67.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2012-08-06,73.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2012-08-05,86.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2012-08-04,51.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2012-08-03,50.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2012-08-02,48.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2012-08-01,64.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2012-07-31,93.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2012-07-30,100.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2012-07-29,90.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2012-07-28,64.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2012-07-27,50.0,Good,Green
