County Code,Site Num,Latitude,Longitude,AQS Parameter Desc,Date Local,AQI,AQI Description,AQI Color
3,3,41.492707,-112.018863,Ozone,2009-09-30,34.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2009-09-29,43.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2009-09-28,48.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2009-09-27,45.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2009-09-26,41.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2009-09-25,48.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2009-09-24,39.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2009-09-23,39.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2009-09-22,36.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2009-09-21,36.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2009-09-20,44.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2009-09-19,51.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2009-09-18,67.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2009-09-17,49.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2009-09-16,47.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2009-09-15,37.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2009-09-14,33.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2009-09-13,48.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2009-09-12,50.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2009-09-11,51.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2009-09-10,70.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2009-09-09,50.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2009-09-08,37.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2009-09-07,42.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2009-09-06,54.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2009-09-05,48.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2009-09-04,90.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2009-09-03,83.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2009-09-02,83.0,Moderate,Yellow
