County Code,Site Num,Latitude,Longitude,AQS Parameter Desc,Date Local,AQI,AQI Description,AQI Color
3,3,41.492707,-112.018863,Ozone,2013-09-30,36.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2013-09-29,37.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2013-09-28,37.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2013-09-27,26.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2013-09-26,37.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2013-09-25,39.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2013-09-24,47.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2013-09-23,38.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2013-09-22,41.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2013-09-21,46.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2013-09-20,70.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2013-09-19,47.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2013-09-18,45.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2013-09-17,50.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2013-09-16,60.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2013-09-15,49.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2013-09-14,38.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2013-09-13,38.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2013-09-12,49.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2013-09-11,38.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2013-09-08,37.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2013-09-07,44.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2013-09-06,60.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2013-09-05,77.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2013-09-04,51.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2013-09-03,36.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2013-08-31,33.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2013-08-30,30.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2013-08-29,34.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2013-08-28,44.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2013-08-27,35.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2013-08-26,42.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2013-08-25,57.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2013-08-24,51.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2013-08-23,43.0,Good,Green
3,3,41.492707,-112.018863,Ozone,2013-08-22,67.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2013-08-21,57.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2013-08-20,54.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2013-08-19,77.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2013-08-18,77.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2013-08-17,70.0,Moderate,Yellow
3,3,41.492707,-112.018863,Ozone,2013-08-16,83.0,Moderate,Yellow
