,County Code,Site Num,Latitude,Longitude,AQS Parameter Desc,Date Local,AQI,AQI Description,AQI Color
888,47,1004,40.46471,-109.561472,PM2.5 - Local Conditions,2017-01-29,74.0,Moderate,Yellow
889,47,1004,40.46471,-109.561472,PM2.5 - Local Conditions,2017-01-28,68.0,Moderate,Yellow
890,47,1004,40.46471,-109.561472,PM2.5 - Local Conditions,2017-01-27,57.0,Moderate,Yellow
891,47,1004,40.46471,-109.561472,PM2.5 - Local Conditions,2017-01-26,39.0,Good,Green
892,47,1004,40.46471,-109.561472,PM2.5 - Local Conditions,2017-01-25,20.0,Good,Green
893,47,1004,40.46471,-109.561472,PM2.5 - Local Conditions,2017-01-24,30.0,Good,Green
894,47,1004,40.46471,-109.561472,PM2.5 - Local Conditions,2017-01-23,27.0,Good,Green
895,47,1004,40.46471,-109.561472,PM2.5 - Local Conditions,2017-01-22,41.0,Good,Green
896,47,1004,40.46471,-109.561472,PM2.5 - Local Conditions,2017-01-21,73.0,Moderate,Yellow
897,47,1004,40.46471,-109.561472,PM2.5 - Local Conditions,2017-01-20,71.0,Moderate,Yellow
898,47,1004,40.46471,-109.561472,PM2.5 - Local Conditions,2017-01-19,57.0,Moderate,Yellow
899,47,1004,40.46471,-109.561472,PM2.5 - Local Conditions,2017-01-18,51.0,Moderate,Yellow
900,47,1004,40.46471,-109.561472,PM2.5 - Local Conditions,2017-01-17,35.0,Good,Green
901,47,1004,40.46471,-109.561472,PM2.5 - Local Conditions,2017-01-16,41.0,Good,Green
902,47,1004,40.46471,-109.561472,PM2.5 - Local Conditions,2017-01-15,41.0,Good,Green
903,47,1004,40.46471,-109.561472,PM2.5 - Local Conditions,2017-01-14,32.0,Good,Green
904,47,1004,40.46471,-109.561472,PM2.5 - Local Conditions,2017-01-13,40.0,Good,Green
905,47,1004,40.46471,-109.561472,PM2.5 - Local Conditions,2017-01-12,25.0,Good,Green
906,47,1004,40.46471,-109.561472,PM2.5 - Local Conditions,2017-01-11,15.0,Good,Green
907,47,1004,40.46471,-109.561472,PM2.5 - Local Conditions,2017-01-10,22.0,Good,Green
908,47,1004,40.46471,-109.561472,PM2.5 - Local Conditions,2017-01-09,62.0,Moderate,Yellow
909,47,1004,40.46471,-109.561472,PM2.5 - Local Conditions,2017-01-08,64.0,Moderate,Yellow
910,47,1004,40.46471,-109.561472,PM2.5 - Local Conditions,2017-01-07,52.0,Moderate,Yellow
911,47,1004,40.46471,-109.561472,PM2.5 - Local Conditions,2017-01-06,35.0,Good,Green
912,47,1004,40.46471,-109.561472,PM2.5 - Local Conditions,2017-01-05,19.0,Good,Green
913,47,1004,40.46471,-109.561472,PM2.5 - Local Conditions,2017-01-04,30.0,Good,Green
914,47,1004,40.46471,-109.561472,PM2.5 - Local Conditions,2017-01-03,29.0,Good,Green
915,47,1004,40.46471,-109.561472,PM2.5 - Local Conditions,2017-01-02,37.0,Good,Green
916,47,1004,40.46471,-109.561472,PM2.5 - Local Conditions,2017-01-01,54.0,Moderate,Yellow
917,47,1004,40.46471,-109.561472,Nitrogen dioxide (NO2),2017-01-31,54.0,Moderate,Yellow
918,47,1004,40.46471,-109.561472,Nitrogen dioxide (NO2),2017-01-30,45.0,Good,Green
919,47,1004,40.46471,-109.561472,Nitrogen dioxide (NO2),2017-01-29,34.0,Good,Green
920,47,1004,40.46471,-109.561472,Nitrogen dioxide (NO2),2017-01-28,31.0,Good,Green
921,47,1004,40.46471,-109.561472,Nitrogen dioxide (NO2),2017-01-27,25.0,Good,Green
922,47,1004,40.46471,-109.561472,Nitrogen dioxide (NO2),2017-01-26,20.0,Good,Green
923,47,1004,40.46471,-109.561472,Nitrogen dioxide (NO2),2017-01-25,37.0,Good,Green
924,47,1004,40.46471,-109.561472,Nitrogen dioxide (NO2),2017-01-24,30.0,Good,Green
925,47,1004,40.46471,-109.561472,Nitrogen dioxide (NO2),2017-01-23,24.0,Good,Green
926,47,1004,40.46471,-109.561472,Nitrogen dioxide (NO2),2017-01-22,17.0,Good,Green
927,47,1004,40.46471,-109.561472,Nitrogen dioxide (NO2),2017-01-21,40.0,Good,Green
928,47,1004,40.46471,-109.561472,Nitrogen dioxide (NO2),2017-01-20,30.0,Good,Green
929,47,1004,40.46471,-109.561472,Nitrogen dioxide (NO2),2017-01-19,30.0,Good,Green
930,47,1004,40.46471,-109.561472,Nitrogen dioxide (NO2),2017-01-18,22.0,Good,Green
931,47,1004,40.46471,-109.561472,Nitrogen dioxide (NO2),2017-01-17,11.0,Good,Green
932,47,1004,40.46471,-109.561472,Nitrogen dioxide (NO2),2017-01-16,25.0,Good,Green
933,47,1004,40.46471,-109.561472,Nitrogen dioxide (NO2),2017-01-15,10.0,Good,Green
934,47,1004,40.46471,-109.561472,Nitrogen dioxide (NO2),2017-01-14,31.0,Good,Green
935,47,1004,40.46471,-109.561472,Nitrogen dioxide (NO2),2017-01-13,22.0,Good,Green
936,47,1004,40.46471,-109.561472,Nitrogen dioxide (NO2),2017-01-12,22.0,Good,Green
937,47,1004,40.46471,-109.561472,Nitrogen dioxide (NO2),2017-01-11,14.0,Good,Green
938,47,1004,40.46471,-109.561472,Nitrogen dioxide (NO2),2017-01-10,41.0,Good,Green
939,47,1004,40.46471,-109.561472,Nitrogen dioxide (NO2),2017-01-09,48.0,Good,Green
940,47,1004,40.46471,-109.561472,Nitrogen dioxide (NO2),2017-01-08,27.0,Good,Green
941,47,1004,40.46471,-109.561472,Nitrogen dioxide (NO2),2017-01-07,35.0,Good,Green
942,47,1004,40.46471,-109.561472,Nitrogen dioxide (NO2),2017-01-06,18.0,Good,Green
943,47,1004,40.46471,-109.561472,Nitrogen dioxide (NO2),2017-01-05,14.0,Good,Green
944,47,1004,40.46471,-109.561472,Nitrogen dioxide (NO2),2017-01-04,21.0,Good,Green
945,47,1004,40.46471,-109.561472,Nitrogen dioxide (NO2),2017-01-03,31.0,Good,Green
946,47,1004,40.46471,-109.561472,Nitrogen dioxide (NO2),2017-01-02,21.0,Good,Green
947,47,1004,40.46471,-109.561472,Nitrogen dioxide (NO2),2017-01-01,28.0,Good,Green
948,47,2002,40.206291,-109.353932,Ozone,2017-01-31,125.0,Unhealthy for Sensitive Groups,Orange
949,47,2002,40.206291,-109.353932,Ozone,2017-01-30,104.0,Unhealthy for Sensitive Groups,Orange
950,47,2002,40.206291,-109.353932,Ozone,2017-01-29,90.0,Moderate,Yellow
951,47,2002,40.206291,-109.353932,Ozone,2017-01-28,67.0,Moderate,Yellow
952,47,2002,40.206291,-109.353932,Ozone,2017-01-27,57.0,Moderate,Yellow
953,47,2002,40.206291,-109.353932,Ozone,2017-01-26,49.0,Good,Green
954,47,2002,40.206291,-109.353932,Ozone,2017-01-25,46.0,Good,Green
955,47,2002,40.206291,-109.353932,Ozone,2017-01-24,44.0,Good,Green
956,47,2002,40.206291,-109.353932,Ozone,2017-01-23,44.0,Good,Green
957,47,2002,40.206291,-109.353932,Ozone,2017-01-22,46.0,Good,Green
958,47,2002,40.206291,-109.353932,Ozone,2017-01-21,48.0,Good,Green
959,47,2002,40.206291,-109.353932,Ozone,2017-01-20,48.0,Good,Green
960,47,2002,40.206291,-109.353932,Ozone,2017-01-19,42.0,Good,Green
961,47,2002,40.206291,-109.353932,Ozone,2017-01-18,41.0,Good,Green
962,47,2002,40.206291,-109.353932,Ozone,2017-01-17,41.0,Good,Green
963,47,2002,40.206291,-109.353932,Ozone,2017-01-16,40.0,Good,Green
964,47,2002,40.206291,-109.353932,Ozone,2017-01-15,37.0,Good,Green
965,47,2002,40.206291,-109.353932,Ozone,2017-01-14,38.0,Good,Green
966,47,2002,40.206291,-109.353932,Ozone,2017-01-13,37.0,Good,Green
967,47,2002,40.206291,-109.353932,Ozone,2017-01-12,35.0,Good,Green
968,47,2002,40.206291,-109.353932,Ozone,2017-01-11,40.0,Good,Green
969,47,2002,40.206291,-109.353932,Ozone,2017-01-10,39.0,Good,Green
970,47,2002,40.206291,-109.353932,Ozone,2017-01-09,37.0,Good,Green
971,47,2002,40.206291,-109.353932,Ozone,2017-01-08,38.0,Good,Green
972,47,2002,40.206291,-109.353932,Ozone,2017-01-07,32.0,Good,Green
973,47,2002,40.206291,-109.353932,Ozone,2017-01-06,37.0,Good,Green
974,47,2002,40.206291,-109.353932,Ozone,2017-01-05,37.0,Good,Green
975,47,2002,40.206291,-109.353932,Ozone,2017-01-04,32.0,Good,Green
976,47,2002,40.206291,-109.353932,Ozone,2017-01-03,37.0,Good,Green
977,47,2002,40.206291,-109.353932,Ozone,2017-01-02,34.0,Good,Green
978,47,2002,40.206291,-109.353932,Ozone,2017-01-01,38.0,Good,Green
979,47,2002,40.206291,-109.353932,Nitrogen dioxide (NO2),2017-01-31,18.0,Good,Green
980,47,2002,40.206291,-109.353932,Nitrogen dioxide (NO2),2017-01-30,22.0,Good,Green
981,47,2002,40.206291,-109.353932,Nitrogen dioxide (NO2),2017-01-29,18.0,Good,Green
982,47,2002,40.206291,-109.353932,Nitrogen dioxide (NO2),2017-01-28,17.0,Good,Green
983,47,2002,40.206291,-109.353932,Nitrogen dioxide (NO2),2017-01-27,12.0,Good,Green
984,47,2002,40.206291,-109.353932,Nitrogen dioxide (NO2),2017-01-26,13.0,Good,Green
985,47,2002,40.206291,-109.353932,Nitrogen dioxide (NO2),2017-01-25,9.0,Good,Green
986,47,2002,40.206291,-109.353932,Nitrogen dioxide (NO2),2017-01-24,11.0,Good,Green
987,47,2002,40.206291,-109.353932,Nitrogen dioxide (NO2),2017-01-23,12.0,Good,Green
988,47,2002,40.206291,-109.353932,Nitrogen dioxide (NO2),2017-01-22,8.0,Good,Green
989,47,2002,40.206291,-109.353932,Nitrogen dioxide (NO2),2017-01-21,11.0,Good,Green
990,47,2002,40.206291,-109.353932,Nitrogen dioxide (NO2),2017-01-20,13.0,Good,Green
991,47,2002,40.206291,-109.353932,Nitrogen dioxide (NO2),2017-01-19,28.0,Good,Green
992,47,2002,40.206291,-109.353932,Nitrogen dioxide (NO2),2017-01-18,6.0,Good,Green
993,47,2002,40.206291,-109.353932,Nitrogen dioxide (NO2),2017-01-17,10.0,Good,Green
994,47,2002,40.206291,-109.353932,Nitrogen dioxide (NO2),2017-01-16,12.0,Good,Green
995,47,2002,40.206291,-109.353932,Nitrogen dioxide (NO2),2017-01-15,6.0,Good,Green
996,47,2002,40.206291,-109.353932,Nitrogen dioxide (NO2),2017-01-14,5.0,Good,Green
997,47,2002,40.206291,-109.353932,Nitrogen dioxide (NO2),2017-01-13,9.0,Good,Green
998,47,2002,40.206291,-109.353932,Nitrogen dioxide (NO2),2017-01-12,7.0,Good,Green
999,47,2002,40.206291,-109.353932,Nitrogen dioxide (NO2),2017-01-11,9.0,Good,Green
1000,47,2002,40.206291,-109.353932,Nitrogen dioxide (NO2),2017-01-10,5.0,Good,Green
1001,47,2002,40.206291,-109.353932,Nitrogen dioxide (NO2),2017-01-09,12.0,Good,Green
1002,47,2002,40.206291,-109.353932,Nitrogen dioxide (NO2),2017-01-08,6.0,Good,Green
1003,47,2002,40.206291,-109.353932,Nitrogen dioxide (NO2),2017-01-07,10.0,Good,Green
1004,47,2002,40.206291,-109.353932,Nitrogen dioxide (NO2),2017-01-06,8.0,Good,Green
1005,47,2002,40.206291,-109.353932,Nitrogen dioxide (NO2),2017-01-05,4.0,Good,Green
1006,47,2002,40.206291,-109.353932,Nitrogen dioxide (NO2),2017-01-04,15.0,Good,Green
1007,47,2002,40.206291,-109.353932,Nitrogen dioxide (NO2),2017-01-03,9.0,Good,Green
1008,47,2002,40.206291,-109.353932,Nitrogen dioxide (NO2),2017-01-02,7.0,Good,Green
1009,47,2002,40.206291,-109.353932,Nitrogen dioxide (NO2),2017-01-01,12.0,Good,Green
1010,47,2003,40.05671,-109.688108,Ozone,2017-01-31,179.0,Unhealthy,Red
1011,47,2003,40.05671,-109.688108,Ozone,2017-01-30,156.0,Unhealthy,Red
1012,47,2003,40.05671,-109.688108,Ozone,2017-01-29,111.0,Unhealthy for Sensitive Groups,Orange
1013,47,2003,40.05671,-109.688108,Ozone,2017-01-28,67.0,Moderate,Yellow
1014,47,2003,40.05671,-109.688108,Ozone,2017-01-27,64.0,Moderate,Yellow
1015,47,2003,40.05671,-109.688108,Ozone,2017-01-26,51.0,Moderate,Yellow
1016,47,2003,40.05671,-109.688108,Ozone,2017-01-25,67.0,Moderate,Yellow
1017,47,2003,40.05671,-109.688108,Ozone,2017-01-24,67.0,Moderate,Yellow
1018,47,2003,40.05671,-109.688108,Ozone,2017-01-23,49.0,Good,Green
1019,47,2003,40.05671,-109.688108,Ozone,2017-01-22,50.0,Good,Green
1020,47,2003,40.05671,-109.688108,Ozone,2017-01-21,67.0,Moderate,Yellow
1021,47,2003,40.05671,-109.688108,Ozone,2017-01-20,64.0,Moderate,Yellow
1022,47,2003,40.05671,-109.688108,Ozone,2017-01-19,50.0,Good,Green
1023,47,2003,40.05671,-109.688108,Ozone,2017-01-18,50.0,Good,Green
1024,47,2003,40.05671,-109.688108,Ozone,2017-01-17,46.0,Good,Green
1025,47,2003,40.05671,-109.688108,Ozone,2017-01-16,54.0,Moderate,Yellow
1026,47,2003,40.05671,-109.688108,Ozone,2017-01-15,42.0,Good,Green
1027,47,2003,40.05671,-109.688108,Ozone,2017-01-14,45.0,Good,Green
1028,47,2003,40.05671,-109.688108,Ozone,2017-01-13,42.0,Good,Green
1029,47,2003,40.05671,-109.688108,Ozone,2017-01-12,39.0,Good,Green
1030,47,2003,40.05671,-109.688108,Ozone,2017-01-11,42.0,Good,Green
1031,47,2003,40.05671,-109.688108,Ozone,2017-01-10,49.0,Good,Green
1032,47,2003,40.05671,-109.688108,Ozone,2017-01-09,43.0,Good,Green
1033,47,2003,40.05671,-109.688108,Ozone,2017-01-08,41.0,Good,Green
1034,47,2003,40.05671,-109.688108,Ozone,2017-01-07,36.0,Good,Green
1035,47,2003,40.05671,-109.688108,Ozone,2017-01-06,35.0,Good,Green
1036,47,2003,40.05671,-109.688108,Ozone,2017-01-05,37.0,Good,Green
1037,47,2003,40.05671,-109.688108,Ozone,2017-01-04,34.0,Good,Green
1038,47,2003,40.05671,-109.688108,Ozone,2017-01-03,38.0,Good,Green
1039,47,2003,40.05671,-109.688108,Ozone,2017-01-02,37.0,Good,Green
1040,47,2003,40.05671,-109.688108,Ozone,2017-01-01,45.0,Good,Green
1041,47,2003,40.05671,-109.688108,Nitrogen dioxide (NO2),2017-01-31,18.0,Good,Green
1042,47,2003,40.05671,-109.688108,Nitrogen dioxide (NO2),2017-01-30,18.0,Good,Green
1043,47,2003,40.05671,-109.688108,Nitrogen dioxide (NO2),2017-01-29,20.0,Good,Green
1044,47,2003,40.05671,-109.688108,Nitrogen dioxide (NO2),2017-01-28,18.0,Good,Green
1045,47,2003,40.05671,-109.688108,Nitrogen dioxide (NO2),2017-01-27,18.0,Good,Green
1046,47,2003,40.05671,-109.688108,Nitrogen dioxide (NO2),2017-01-26,13.0,Good,Green
1047,47,2003,40.05671,-109.688108,Nitrogen dioxide (NO2),2017-01-25,10.0,Good,Green
1048,47,2003,40.05671,-109.688108,Nitrogen dioxide (NO2),2017-01-24,12.0,Good,Green
1049,47,2003,40.05671,-109.688108,Nitrogen dioxide (NO2),2017-01-23,9.0,Good,Green
1050,47,2003,40.05671,-109.688108,Nitrogen dioxide (NO2),2017-01-22,9.0,Good,Green
1051,47,2003,40.05671,-109.688108,Nitrogen dioxide (NO2),2017-01-21,12.0,Good,Green
1052,47,2003,40.05671,-109.688108,Nitrogen dioxide (NO2),2017-01-20,9.0,Good,Green
1053,47,2003,40.05671,-109.688108,Nitrogen dioxide (NO2),2017-01-19,16.0,Good,Green
1054,47,2003,40.05671,-109.688108,Nitrogen dioxide (NO2),2017-01-18,10.0,Good,Green
1055,47,2003,40.05671,-109.688108,Nitrogen dioxide (NO2),2017-01-17,11.0,Good,Green
1056,47,2003,40.05671,-109.688108,Nitrogen dioxide (NO2),2017-01-16,12.0,Good,Green
1057,47,2003,40.05671,-109.688108,Nitrogen dioxide (NO2),2017-01-15,8.0,Good,Green
1058,47,2003,40.05671,-109.688108,Nitrogen dioxide (NO2),2017-01-14,9.0,Good,Green
1059,47,2003,40.05671,-109.688108,Nitrogen dioxide (NO2),2017-01-13,9.0,Good,Green
1060,47,2003,40.05671,-109.688108,Nitrogen dioxide (NO2),2017-01-12,6.0,Good,Green
1061,47,2003,40.05671,-109.688108,Nitrogen dioxide (NO2),2017-01-11,12.0,Good,Green
1062,47,2003,40.05671,-109.688108,Nitrogen dioxide (NO2),2017-01-10,11.0,Good,Green
1063,47,2003,40.05671,-109.688108,Nitrogen dioxide (NO2),2017-01-09,12.0,Good,Green
1064,47,2003,40.05671,-109.688108,Nitrogen dioxide (NO2),2017-01-08,9.0,Good,Green
1065,47,2003,40.05671,-109.688108,Nitrogen dioxide (NO2),2017-01-07,17.0,Good,Green
1066,47,2003,40.05671,-109.688108,Nitrogen dioxide (NO2),2017-01-06,12.0,Good,Green
1067,47,2003,40.05671,-109.688108,Nitrogen dioxide (NO2),2017-01-05,11.0,Good,Green
1068,47,2003,40.05671,-109.688108,Nitrogen dioxide (NO2),2017-01-04,9.0,Good,Green
1069,47,2003,40.05671,-109.688108,Nitrogen dioxide (NO2),2017-01-03,8.0,Good,Green
1070,47,2003,40.05671,-109.688108,Nitrogen dioxide (NO2),2017-01-02,18.0,Good,Green
1071,47,2003,40.05671,-109.688108,Nitrogen dioxide (NO2),2017-01-01,18.0,Good,Green
1072,47,7022,40.483598,-109.906796,Ozone,2017-01-31,101.0,Unhealthy for Sensitive Groups,Orange
1073,47,7022,40.483598,-109.906796,Ozone,2017-01-30,118.0,Unhealthy for Sensitive Groups,Orange
1074,47,7022,40.483598,-109.906796,Ozone,2017-01-29,77.0,Moderate,Yellow
1075,47,7022,40.483598,-109.906796,Ozone,2017-01-28,64.0,Moderate,Yellow
1076,47,7022,40.483598,-109.906796,Ozone,2017-01-27,49.0,Good,Green
1077,47,7022,40.483598,-109.906796,Ozone,2017-01-26,48.0,Good,Green
1078,47,7022,40.483598,-109.906796,Ozone,2017-01-25,46.0,Good,Green
1079,47,7022,40.483598,-109.906796,Ozone,2017-01-24,43.0,Good,Green
1080,47,7022,40.483598,-109.906796,Ozone,2017-01-23,40.0,Good,Green
1081,47,7022,40.483598,-109.906796,Ozone,2017-01-22,45.0,Good,Green
1082,47,7022,40.483598,-109.906796,Ozone,2017-01-21,49.0,Good,Green
1083,47,7022,40.483598,-109.906796,Ozone,2017-01-20,47.0,Good,Green
1084,47,7022,40.483598,-109.906796,Ozone,2017-01-19,47.0,Good,Green
1085,47,7022,40.483598,-109.906796,Ozone,2017-01-18,44.0,Good,Green
1086,47,7022,40.483598,-109.906796,Ozone,2017-01-17,45.0,Good,Green
1087,47,7022,40.483598,-109.906796,Ozone,2017-01-16,43.0,Good,Green
1088,47,7022,40.483598,-109.906796,Ozone,2017-01-15,41.0,Good,Green
1089,47,7022,40.483598,-109.906796,Ozone,2017-01-14,38.0,Good,Green
1090,47,7022,40.483598,-109.906796,Ozone,2017-01-13,38.0,Good,Green
1091,47,7022,40.483598,-109.906796,Ozone,2017-01-12,39.0,Good,Green
1092,47,7022,40.483598,-109.906796,Ozone,2017-01-11,38.0,Good,Green
1093,47,7022,40.483598,-109.906796,Ozone,2017-01-10,41.0,Good,Green
1094,47,7022,40.483598,-109.906796,Ozone,2017-01-09,35.0,Good,Green
1095,47,7022,40.483598,-109.906796,Ozone,2017-01-08,36.0,Good,Green
1096,47,7022,40.483598,-109.906796,Ozone,2017-01-07,37.0,Good,Green
1097,47,7022,40.483598,-109.906796,Ozone,2017-01-06,38.0,Good,Green
1098,47,7022,40.483598,-109.906796,Ozone,2017-01-05,37.0,Good,Green
1099,47,7022,40.483598,-109.906796,Ozone,2017-01-04,35.0,Good,Green
1100,47,7022,40.483598,-109.906796,Ozone,2017-01-03,37.0,Good,Green
1101,47,7022,40.483598,-109.906796,Ozone,2017-01-02,37.0,Good,Green
1102,47,7022,40.483598,-109.906796,Ozone,2017-01-01,41.0,Good,Green
1103,47,7022,40.483598,-109.906796,Nitrogen dioxide (NO2),2017-01-31,12.0,Good,Green
1104,47,7022,40.483598,-109.906796,Nitrogen dioxide (NO2),2017-01-30,15.0,Good,Green
1105,47,7022,40.483598,-109.906796,Nitrogen dioxide (NO2),2017-01-29,8.0,Good,Green
1106,47,7022,40.483598,-109.906796,Nitrogen dioxide (NO2),2017-01-28,8.0,Good,Green
1107,47,7022,40.483598,-109.906796,Nitrogen dioxide (NO2),2017-01-27,7.0,Good,Green
1108,47,7022,40.483598,-109.906796,Nitrogen dioxide (NO2),2017-01-26,5.0,Good,Green
1109,47,7022,40.483598,-109.906796,Nitrogen dioxide (NO2),2017-01-25,7.0,Good,Green
1110,47,7022,40.483598,-109.906796,Nitrogen dioxide (NO2),2017-01-24,7.0,Good,Green
1111,47,7022,40.483598,-109.906796,Nitrogen dioxide (NO2),2017-01-23,5.0,Good,Green
1112,47,7022,40.483598,-109.906796,Nitrogen dioxide (NO2),2017-01-22,5.0,Good,Green
1113,47,7022,40.483598,-109.906796,Nitrogen dioxide (NO2),2017-01-21,12.0,Good,Green
1114,47,7022,40.483598,-109.906796,Nitrogen dioxide (NO2),2017-01-20,11.0,Good,Green
1115,47,7022,40.483598,-109.906796,Nitrogen dioxide (NO2),2017-01-19,9.0,Good,Green
1116,47,7022,40.483598,-109.906796,Nitrogen dioxide (NO2),2017-01-18,5.0,Good,Green
1117,47,7022,40.483598,-109.906796,Nitrogen dioxide (NO2),2017-01-17,3.0,Good,Green
1118,47,7022,40.483598,-109.906796,Nitrogen dioxide (NO2),2017-01-16,5.0,Good,Green
1119,47,7022,40.483598,-109.906796,Nitrogen dioxide (NO2),2017-01-15,5.0,Good,Green
1120,47,7022,40.483598,-109.906796,Nitrogen dioxide (NO2),2017-01-14,4.0,Good,Green
1121,47,7022,40.483598,-109.906796,Nitrogen dioxide (NO2),2017-01-13,4.0,Good,Green
1122,47,7022,40.483598,-109.906796,Nitrogen dioxide (NO2),2017-01-12,1.0,Good,Green
1123,47,7022,40.483598,-109.906796,Nitrogen dioxide (NO2),2017-01-11,2.0,Good,Green
1124,47,7022,40.483598,-109.906796,Nitrogen dioxide (NO2),2017-01-10,3.0,Good,Green
1125,47,7022,40.483598,-109.906796,Nitrogen dioxide (NO2),2017-01-09,11.0,Good,Green
1126,47,7022,40.483598,-109.906796,Nitrogen dioxide (NO2),2017-01-08,10.0,Good,Green
1127,47,7022,40.483598,-109.906796,Nitrogen dioxide (NO2),2017-01-07,14.0,Good,Green
1128,47,7022,40.483598,-109.906796,Nitrogen dioxide (NO2),2017-01-06,3.0,Good,Green
1129,47,7022,40.483598,-109.906796,Nitrogen dioxide (NO2),2017-01-05,3.0,Good,Green
1130,47,7022,40.483598,-109.906796,Nitrogen dioxide (NO2),2017-01-04,5.0,Good,Green
1131,47,7022,40.483598,-109.906796,Nitrogen dioxide (NO2),2017-01-03,3.0,Good,Green
1132,47,7022,40.483598,-109.906796,Nitrogen dioxide (NO2),2017-01-02,3.0,Good,Green
1133,47,7022,40.483598,-109.906796,Nitrogen dioxide (NO2),2017-01-01,6.0,Good,Green
1134,49,2,40.253611,-111.663056,Ozone,2017-01-31,16.0,Good,Green
1135,49,2,40.253611,-111.663056,Ozone,2017-01-30,26.0,Good,Green
1136,49,2,40.253611,-111.663056,Ozone,2017-01-29,34.0,Good,Green
1137,49,2,40.253611,-111.663056,Ozone,2017-01-28,33.0,Good,Green
1138,49,2,40.253611,-111.663056,Ozone,2017-01-27,31.0,Good,Green
1139,49,2,40.253611,-111.663056,Ozone,2017-01-26,32.0,Good,Green
1140,49,2,40.253611,-111.663056,Ozone,2017-01-25,35.0,Good,Green
1141,49,2,40.253611,-111.663056,Ozone,2017-01-24,36.0,Good,Green
1142,49,2,40.253611,-111.663056,Ozone,2017-01-23,37.0,Good,Green
1143,49,2,40.253611,-111.663056,Ozone,2017-01-22,30.0,Good,Green
1144,49,2,40.253611,-111.663056,Ozone,2017-01-21,32.0,Good,Green
1145,49,2,40.253611,-111.663056,Ozone,2017-01-20,28.0,Good,Green
1146,49,2,40.253611,-111.663056,Ozone,2017-01-19,14.0,Good,Green
1147,49,2,40.253611,-111.663056,Ozone,2017-01-18,23.0,Good,Green
1148,49,2,40.253611,-111.663056,Ozone,2017-01-17,27.0,Good,Green
1149,49,2,40.253611,-111.663056,Ozone,2017-01-16,30.0,Good,Green
1150,49,2,40.253611,-111.663056,Ozone,2017-01-15,29.0,Good,Green
1151,49,2,40.253611,-111.663056,Ozone,2017-01-14,23.0,Good,Green
1152,49,2,40.253611,-111.663056,Ozone,2017-01-13,14.0,Good,Green
1153,49,2,40.253611,-111.663056,Ozone,2017-01-12,21.0,Good,Green
1154,49,2,40.253611,-111.663056,Ozone,2017-01-11,35.0,Good,Green
1155,49,2,40.253611,-111.663056,Ozone,2017-01-10,36.0,Good,Green
1156,49,2,40.253611,-111.663056,Ozone,2017-01-09,25.0,Good,Green
1157,49,2,40.253611,-111.663056,Ozone,2017-01-08,18.0,Good,Green
1158,49,2,40.253611,-111.663056,Ozone,2017-01-07,17.0,Good,Green
1159,49,2,40.253611,-111.663056,Ozone,2017-01-06,26.0,Good,Green
1160,49,2,40.253611,-111.663056,Ozone,2017-01-05,30.0,Good,Green
1161,49,2,40.253611,-111.663056,Ozone,2017-01-04,31.0,Good,Green
1162,49,2,40.253611,-111.663056,Ozone,2017-01-03,19.0,Good,Green
1163,49,2,40.253611,-111.663056,Ozone,2017-01-02,25.0,Good,Green
1164,49,2,40.253611,-111.663056,Ozone,2017-01-01,27.0,Good,Green
1165,49,2,40.253611,-111.663056,PM2.5 - Local Conditions,2017-01-31,131.0,Unhealthy for Sensitive Groups,Orange
1166,49,2,40.253611,-111.663056,PM2.5 - Local Conditions,2017-01-30,129.0,Unhealthy for Sensitive Groups,Orange
1167,49,2,40.253611,-111.663056,PM2.5 - Local Conditions,2017-01-29,105.0,Unhealthy for Sensitive Groups,Orange
1168,49,2,40.253611,-111.663056,PM2.5 - Local Conditions,2017-01-28,71.0,Moderate,Yellow
1169,49,2,40.253611,-111.663056,PM2.5 - Local Conditions,2017-01-27,59.0,Moderate,Yellow
1170,49,2,40.253611,-111.663056,PM2.5 - Local Conditions,2017-01-26,43.0,Good,Green
1171,49,2,40.253611,-111.663056,PM2.5 - Local Conditions,2017-01-25,31.0,Good,Green
1172,49,2,40.253611,-111.663056,PM2.5 - Local Conditions,2017-01-24,25.0,Good,Green
1173,49,2,40.253611,-111.663056,PM2.5 - Local Conditions,2017-01-23,19.0,Good,Green
1174,49,2,40.253611,-111.663056,PM2.5 - Local Conditions,2017-01-22,11.0,Good,Green
1175,49,2,40.253611,-111.663056,PM2.5 - Local Conditions,2017-01-21,22.0,Good,Green
1176,49,2,40.253611,-111.663056,PM2.5 - Local Conditions,2017-01-20,31.0,Good,Green
1177,49,2,40.253611,-111.663056,PM2.5 - Local Conditions,2017-01-19,45.0,Good,Green
1178,49,2,40.253611,-111.663056,PM2.5 - Local Conditions,2017-01-18,54.0,Moderate,Yellow
1179,49,2,40.253611,-111.663056,PM2.5 - Local Conditions,2017-01-17,55.0,Moderate,Yellow
1180,49,2,40.253611,-111.663056,PM2.5 - Local Conditions,2017-01-16,52.0,Moderate,Yellow
1181,49,2,40.253611,-111.663056,PM2.5 - Local Conditions,2017-01-15,51.0,Moderate,Yellow
1182,49,2,40.253611,-111.663056,PM2.5 - Local Conditions,2017-01-14,67.0,Moderate,Yellow
1183,49,2,40.253611,-111.663056,PM2.5 - Local Conditions,2017-01-13,70.0,Moderate,Yellow
